MAKE,Model,Version,Año,60000
BMW,X2 SAC,xDrive20i Automático,2024,0
BMW,X2 SAC,M35i,2024,0
BMW,X2 SAC,sDrive18i,2024,0
BMW,X3 SAV,xDrive30e Hibrido conectable,2024,0
BMW,X3 SAV,sDrive20i,2024,0
BMW,X3 SAV,M40i,2024,0
BMW,X3 SAV,xDrive 30i,2024,0
BMW,X3 SAV,xDrive30e Outdoor Edition (Híbrido Aut),2024,0
BMW,X4 SAC,M40i,2024,0
BMW,X4 SAC,xDrive30i,2024,0
BMW,X4 SAC,xDrive30i Carbon Edition (Automático),2024,0
BMW,X5 SAV,M60i,2024,0
BMW,X5 SAV,xDrive40i Adapted Plus,2024,0
BMW,X5 SAV,xDrive50e,2024,0
BMW,X5 SAV,xDrive40i,2024,0
BMW,X6 SAC,M60i,2024,0
BMW,X6 SAC,xDrive40i M Sport,2024,0
BMW,X7 SAV,M60i,2024,0
BMW,X7 SAV,xDrive40i,2024,0
BMW,Z4,M40I,2024,0
BMW,M,XM Automático,2024,0
BMW,M,XM Automático,2024,0
BMW,M,M3 CS (Automático),2024,0
BMW,M,M2 Coupé,2024,0
BMW,M,M4 Competition Coupe Automatico,2024,0
BMW,M,M3 Competition Sedan Automatico,2024,0
BMW,M,X3 M Competition,2024,0
BMW,M,X3 M,2024,0
BMW,M,X4 M Competition,2024,0
BMW,M,X4 M,2024,0
BMW,M,X5 M Competition,2024,0
BMW,M,X6 M Competition,2024,0
BMW,M,M8 Coupe Competiton,2024,0
Bestune,B70,2.0T Control,2025,16510
Bestune,B70,1.5T Enjoyment,2025,16510
Bestune,B70S,2.0T Ares,2025,16510
Bestune,T77,1.5T DCT Premium,2025,16510
Bestune,T99,2.0 AT DLX,2025,16510
Bestune,B70,2.0T AT Control,2024,16510
Bestune,B70S,2.0T Commander,2024,16510
Bestune,B70S,2.0T Ares,2024,16510
Bestune,T77,1.5T DCT Premium,2024,16510
Bestune,T99,2.0 AT DLX,2024,16510
BAIC,BJ40,Plus,2025,1
BAIC,U5 Plus,BEIJING U5 TA Plus Luxury,2025,1
BAIC,U5 Plus,BEIJING U5 TM Plus Luxury,2025,1
BAIC,X35,Fashion TM,2025,1
BAIC,X35,Fashion TA,2025,1
BAIC,X35,1.5T CVT,2025,1
BAIC,X55,Honor,2025,1
BAIC,X55,Premium,2025,1
BAIC,BJ40,Plus,2024,1
BAIC,EU5,Beijing EU5,2024,1
BAIC,U5 Plus,BEIJING U5 TM Plus Luxury,2024,1
BAIC,U5 Plus,BEIJING U5 TA Plus Luxury,2024,1
BAIC,X35,Fashion TA,2024,1
BAIC,X35,Fashion TM,2024,1
BAIC,X55,Honor,2024,1
Audi,A1,SB 30 TFSI Cool S tronic,2025,1
Audi,A1,SB 30 TFSI Ego S tronic,2025,1
Audi,A1,SB 30 TFSI S Line S tronic,2025,1
Audi,A1,SB 35 TFSI Black Ego Edition S tronic,2025,1
Audi,A3,1.4 Sedan 35 TFSI Select Tiptronic AT,2025,1
Audi,A3,1.4 Sedan 35 TFSI Dynamic Tiptronic AT,2025,1
Audi,A3,RS 3 Sedan TFSI,2025,1
Audi,A3,1.4 Sedan 35 TFSI S Line S tronic,2025,1
Audi,A4,MHEV 40 TFSI S line S tronic,2025,0
Audi,A4,MHEV 40 TFSI Dynamic S tronic,2025,0
Audi,A4,MHEV 40 TFSI Select S tronic,2025,0
Audi,A5 Coupe,MHEV 40 TFSI Select S tronic,2025,0
Audi,A5 Coupe,MHEV 40 TFSI S line S tronic,2025,0
Audi,A5 Coupe,Coupe TFSI Tiptronic quattro AT,2025,0
Audi,A5 Coupe,MHEV 45 TFSI S line S tronic quattro,2025,0
Audi,A5 Coupe,SB TFSI Tiptronic quattro AT,2025,0
Audi,A5 Sportback,MHEV SB 40 TFSI S line S tronic,2025,0
Audi,A5 Sportback,Coupe TFSI Tiptronic quattro,2025,0
Audi,A5 Sportback,MHEV SB 40 TFSI Select S tronic,2025,0
Audi,A5 Sportback,SB TFSI Tiptronic quattro AT,2025,0
Audi,A5 Sportback,Coupe TFSI Tiptronic quattro AT,2025,0
Audi,A6,MHEV 45 TFSI S line S tronic quattro,2025,0
Audi,A6,RS6 Avant Performance TFSI,2025,0
Audi,A6,MHEV 45 TFSI Elite S tronic quattro,2025,0
Audi,A6,MHEV 40 TFSI Select S tronic,2025,0
Audi,A7 Sportback,MHEV SB 45 TFSI Elite S tronic quattro,2025,0
Audi,A7 Sportback,MHEV SB 45 TFSI S line S tronic quattro,2025,0
Audi,A7 Sportback,MHEV TFSI S7 Tiptronic quattro AT,2025,0
Audi,A7 Sportback,MHEV SB TFSI Tiptronic quattro AT,2025,0
Audi,A8,MHEV L 60 TFSI Premium Tip. quattro AT,2025,0
Audi,A8,MHEV 55 TFSI Premium Tiptronic quattro A,2025,0
Audi,Q2,35 TFSI Sport AT,2025,0
Audi,Q2,35 TFSI Select AT,2025,0
Audi,Q2,35 TFSI Dynamic AT,2025,0
Audi,Q3,35 TFSI Select S tronic,2025,0
Audi,Q3,35 TFSI Dynamic S tronic,2025,0
Audi,Q3,40 TFSI Select S tronic quattro,2025,0
Audi,Q3,35 TFSI S line S tronic,2025,0
Audi,Q3 Sportback,SB 35 TFSI Select S tronic,2025,0
Audi,Q3 Sportback,SB 40 TFSI S line S tronic quattro,2025,0
Audi,Q5,SQ5 TFSI quattro AT,2025,0
Audi,Q5,MHEV 45 TFSI S line S tronic quattro,2025,0
Audi,Q5,MHEV 45 TFSI Elite S tronic quattro,2025,0
Audi,Q5,MHEV 45 TFSI Select S tronic quattro,2025,0
Audi,Q5 Sportback,SB SQ5 Tiptronic quattro AT,2025,0
Audi,Q5 Sportback,MHEV SB 45 TFSI S line S tronic quattro,2025,0
Audi,Q5 Sportback,MHEV SB 45 TFSI Elite S tronic quattro,2025,0
Audi,Q5 Sportback,MHEV SB 45 TFSI Select S tronic quattro,2025,0
Audi,Q6 e-tron,55 Advanced,2025,0
Audi,Q6 e-tron,55 S line,2025,0
Audi,Q6 e-tron,SQ6,2025,0
Audi,Q7,55 TFSI e PHEV,2025,0
Audi,Q7,SQ7 SUV TFSI,2025,0
Audi,Q7,MHEV 55 TFSI S line Tiptronic quattro AT,2025,0
Audi,Q7,MHEV 55 TFSI Elite Tiptronic quattro AT,2025,0
Audi,Q8,MHEV 55 TFSI Elite AT,2025,0
Audi,Q8,MHEV 55 TFSI S line AT,2025,0
Audi,Q8,SQ8 SUV TFSI,2025,0
Audi,Q8,60 TFSI e,2025,0
Audi,Q8 e-tron Sportback,SQ8 Sportback e-tron,2025,0
Audi,Q8 e-tron Sportback,Sportback e-tron 55 S line,2025,0
Audi,S4,TFSI S4 Tiptronic quattro AT,2025,0
Audi,S6,MHEV TFSI S6 Tiptronic quattro AT,2025,0
Audi,S8,MHEV TFSI S8 Tiptronic quattro AT,2025,0
Audi,A1,SB 35 TFSI Ego S tronic,2024,0
Audi,A1,SB 40 TFSI S line S tronic,2024,0
Audi,A1,SB 30 TFSI Cool S tronic,2024,0
Audi,A3,RS 3 Sedan TFSI,2024,0
Audi,A3,2.0 Sedan 40 TFSI S Line S tronic,2024,0
Audi,A3,1.4 Sedan 35 TFSI Dynamic Tiptronic AT,2024,0
Audi,A3,1.4 Sedan 35 TFSI Select Tiptronic AT,2024,0
Audi,A4,MHEV 40 TFSI Select S tronic,2024,0
Audi,A4,MHEV 40 TFSI Dynamic S tronic,2024,0
Audi,A4,MHEV 40 TFSI S line S tronic,2024,0
Audi,A5 Coupe,SB TFSI Tiptronic quattro AT,2024,0
Audi,A5 Coupe,MHEV 45 TFSI S line S tronic quattro,2024,0
Audi,A5 Coupe,Coupe TFSI Tiptronic quattro AT,2024,0
Audi,A5 Coupe,MHEV 40 TFSI S line S tronic,2024,0
Audi,A5 Coupe,MHEV 40 TFSI Select S tronic,2024,0
Audi,A5 Sportback,Coupe TFSI Tiptronic quattro AT,2024,0
Audi,A5 Sportback,SB TFSI Tiptronic quattro AT,2024,0
Audi,A5 Sportback,MHEV SB 40 TFSI Select S tronic,2024,0
Audi,A5 Sportback,Coupe TFSI Tiptronic quattro,2024,0
Audi,A5 Sportback,MHEV SB 40 TFSI S line S tronic,2024,0
Audi,A6,MHEV 40 TFSI Select S tronic,2024,0
Audi,A6,MHEV 45 TFSI Elite S tronic quattro,2024,0
Audi,A6,MHEV 45 TFSI S line S tronic quattro,2024,0
Audi,A7 Sportback,MHEV SB TFSI Tiptronic quattro AT,2024,0
Audi,A7 Sportback,MHEV TFSI S7 Tiptronic quattro AT,2024,0
Audi,A7 Sportback,MHEV SB 45 TFSI S line S tronic quattro,2024,0
Audi,A7 Sportback,MHEV SB 45 TFSI Elite S tronic quattro,2024,0
Audi,A8,MHEV 55 TFSI Premium Tiptronic quattro A,2024,0
Audi,A8,MHEV L 60 TFSI Premium Tip. quattro AT,2024,0
Audi,e-Tron Sportback,93KWH RS e-quattro,2024,0
Audi,Q2,35 TFSI Dynamic AT,2024,0
Audi,Q2,35 TFSI Select AT,2024,0
Audi,Q2,35 TFSI Sport AT,2024,0
Audi,Q3,35 TFSI S line S tronic,2024,0
Audi,Q3,40 TFSI Select S tronic quattro,2024,0
Audi,Q3,35 TFSI Dynamic S tronic,2024,0
Audi,Q3,35 TFSI Select S tronic,2024,0
Audi,Q3 Sportback,SB TFSI RS Q3,2024,0
Audi,Q3 Sportback,SB 40 TFSI S line S tronic quattro,2024,0
Audi,Q3 Sportback,SB 35 TFSI Select S tronic,2024,0
Audi,Q5,MHEV 45 TFSI Select S tronic quattro,2024,0
Audi,Q5,MHEV 45 TFSI Elite S tronic quattro,2024,0
Audi,Q5,MHEV 45 TFSI S line S tronic quattro,2024,0
Audi,Q5,SQ5 TFSI quattro AT,2024,0
Audi,Q5 Sportback,MHEV SB 45 TFSI Select S tronic quattro,2024,0
Audi,Q5 Sportback,MHEV SB 45 TFSI Elite S tronic quattro,2024,0
Audi,Q5 Sportback,MHEV SB 45 TFSI S line S tronic quattro,2024,0
Audi,Q5 Sportback,SB SQ5 Tiptronic quattro AT,2024,0
Audi,Q7,MHEV 55 TFSI Elite Tiptronic quattro AT,2024,0
Audi,Q7,MHEV 55 TFSI S line Tiptronic quattro AT,2024,0
Audi,Q7,SQ7 SUV TFSI,2024,0
Audi,Q7,55 TFSI e PHEV,2024,0
Audi,Q8,SQ8 SUV TFSI,2024,0
Audi,Q8,MHEV 55 TFSI S line AT,2024,0
Audi,Q8,MHEV 55 TFSI Elite AT,2024,0
Audi,Q8 e-tron Sportback,Sportback e-tron 55 S line,2024,0
Audi,Q8 e-tron Sportback,SQ8 Sportback e-tron,2024,0
Audi,S3,S3 Sedan TFSI,2024,0
Audi,S4,TFSI S4 Tiptronic quattro AT,2024,0
Audi,S6,MHEV TFSI S6 Tiptronic quattro AT,2024,0
Audi,S8,MHEV TFSI S8 Tiptronic quattro AT,2024,0
Arra,Arra 3,SE Plus,2024,1
Arra,Arra 3,S,2024,1
Alfa Romeo,Giulia,Competizione,2024,1
Alfa Romeo,Giulia,Sprint,2024,1
Alfa Romeo,Giulia,QV Carbon Edition,2024,1
Alfa Romeo,Giulia,Veloce,2024,1
Alfa Romeo,Giulia,Quadrifoglio Verde,2024,1
Alfa Romeo,Stelvio,Ti,2024,1
Alfa Romeo,Stelvio,Competizione,2024,1
Alfa Romeo,Stelvio,Veloce,2024,1
Alfa Romeo,Stelvio,Quadrifoglio,2024,1
Alfa Romeo,Tonale,Ti PHEV,2024,1
Alfa Romeo,Tonale,Ti,2024,1
Alfa Romeo,Tonale,Sprint,2024,1
Acura,ADX,Advance,2025,1
Acura,ADX,A-Spec,2025,1
Acura,Integra,Type S,2025,1
Acura,Integra,A-Spec,2025,1
Acura,MDX,Type S,2025,1
Acura,MDX,Advance,2025,1
Acura,RDX,Advance,2025,1
Acura,RDX,A-Spec,2025,1
Acura,TLX,Type-S,2025,1
Acura,TLX,Advance,2025,1
Acura,Integra,A-Spec,2024,1
Acura,Integra,Type S,2024,1
Acura,MDX,Advance,2024,1
Acura,MDX,Type S,2024,1
Acura,RDX,A-Spec,2024,1
Acura,RDX,Advance,2024,1
Acura,TLX,Advance,2024,1
Acura,TLX,Type-S,2024,1
Abarth,Pulse,Abarth,2025,1
Abarth,Pulse,Abarth,2025,1
Abarth,Pulse,Abarth,2024,1
Abarth,Pulse,Abarth,2024,1Hyundai,Grand i10 HB,GL Mid TM,2026,1
Hyundai,Grand i10 HB,GL TM,2025,1
Hyundai,Grand i10 HB,GLS TA,2025,1
Hyundai,Grand i10 HB,GL Mid TA,2025,1
MG,MG5,Excite MT,2026,1
MG,MG5,Excite AT,2026,1
MG,MG5,Elegance AT,2026,1
MG,HS,Excite AT,2026,1
MG,RX8,Elegance,2024,1
Ford,E-Transit,Larga Techo Bajo,2025,1
Ford,E-Transit,Larga Techo Medio,2025,1
Ford,E-Transit,Larga Techo Alto,2025,1
Ford,E-Transit,Extendida Techo Alto,2025,1
Abarth,Pulse,Drive MT,2025,1
Abarth,Pulse,Drive Plus CVT,2025,1
Abarth,Pulse,Audace,2024,1
Abarth,Pulse,Impetus,2025,1
Ford,Territory,Titanium Plus FWD 1.8L,2026,1
Chirey,Tiggo 7 Pro,CSH 1.5T Premium,2026,1
MG,RX5,Excite,2024,1
MG,RX5,Elegance,2024,1
Hyundai,Grand i10 HB,GLS TM,2025,1
MG,One,Style,2024,1
MG,One,Excite,2024,1
Kia,K3 Sedan,L AT,2026,1
Kia,K3 Sedan,LX MT,2026,1
Kia,K3 Sedan,LX AT,2026,1
Kia,K3 Sedan,EX MT,2025,1
Kia,K3 Sedan,EX AT,2026,1
Kia,K3 Sedan,EX Pack AT,2026,1
Kia,K3 Sedan,GT Line,2026,1
CUPRA,Formentor,PHEV 1.5 TSI 272HP DSG7,2025,1
Kia,K3 HB,LX MT,2026,1
Kia,K3 HB,EX AT,2026,1
Kia,K3 HB,EX Pack AT,2026,1
Kia,K3 HB,GT Line,2026,1
JAC,Sunray,Pasajeros Euro 6,2026,1
JAC,Sunray,Cargo Euro 6,2026,1
JMC,Grand Avenue,GL TM 4X2,2025,1
JMC,Grand Avenue,GL TA 4X2,2025,1
JMC,Grand Avenue,GL TA 4X4,2025,1
MG,MG4 EV,Style AT,2025,1
MG,MG4 EV,Extended Range AT,2025,1
MG,MG3,Cool MT,2025,1
MG,MG3,Style MT,2025,1
MG,MG3,Style CVT,2025,1
MG,MG3,Excite AT,2025,1
MG,MG3 HEV,Excite Hybrid AT,2025,1
MG,MG3 HEV,Lux Elegance Hybrid AT,2025,1
Zeekr,001,Sport,2026,1
Zeekr,001,Flagship,2026,1
Mercedes-Benz,Sprinter Cargo Van,311 Mediana Techo Estandar Sencillo 3.2t,2025,1
Mercedes-Benz,Sprinter Cargo Van,417 Mediana Techo Alto Rodado Sencillo 4,2024,1
Mercedes-Benz,Sprinter Cargo Van,417 Larga Techo Alto 4.1t,2025,1
Mercedes-Benz,Sprinter Cargo Van,419 4x4 Mediana Techo Estandar 4.1 t,2024,1
Mercedes-Benz,Sprinter Cargo Van,517 Extra Larga Techo Alto SuSi 5t,2025,1
Mercedes-Benz,Sprinter Cargo Van,517 Mediana Techo Alto Doble Rodado 5.5,2024,1
Mercedes-Benz,Sprinter Cargo Van,517 Extra Larga Techo Alto DR 5.5t,2025,1
Mercedes-Benz,Sprinter Pasaje,Personal 311 Mediana Techo Estandar Roda,2024,1
Mercedes-Benz,Sprinter Pasaje,Turismo 517 XL Pro,2025,1
Mercedes-Benz,Sprinter Pasaje,Personal 517 Extra Larga Techo Alto Roda,2024,1
Mercedes-Benz,Sprinter Pasaje,Personal 419 Larga Techo Alto 4x4 4.1 t,2024,1
Mercedes-Benz,Sprinter Pasaje,Urbano 517 Extra Larga Techo Alto Doble,2024,1
Mercedes-Benz,Sprinter Pasaje,Urbano 517 XL,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,417 Mediana Techo Estandar 4.1t,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Mediana Techo Estandar SuSi 5t,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Larga Techo Estandar SuSi 5t,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Larga Techo Estandar DR 5.5t,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Mediana Techo Estandar DR 5.5t,2025,1
Changan,Deepal S07,BEV,2025,1
Changan,Deepal S07,REEV,2025,1
DFAC DongFeng,P22,Full Pick Up 4x2 Gasolina,2025,1
DFAC DongFeng,P22,Full Pick Up 4x4 Gasolina,2025,1
MG,MG7,Premier AT,2026,1
MG,MG7,Lux Trophy AT,2026,1
MG,RX9,Elegance AT,2025,1
MG,RX9,Lux Premier AT,2025,1
Mercedes-Benz,Vito Cargo Van,114,2025,1
Mercedes-Benz,Vito Cargo Van,114 Pro,2025,1
Mercedes-Benz,eSprinter Cargo Van,314 Mediana 100 KW 56KWh 3.5t,2025,1
Mercedes-Benz,eSprinter Cargo Van,314 Mediana 100 KW 56KWh 3.5t Pro,2025,1
Mercedes-Benz,eSprinter Cargo Van,314 Mediana 100 KW 56KWh 3.5t Select,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 56KWh 4.25t,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 56KWh 4.25t Pro,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 56KWh 4.25t Select,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 81KWh 4.25t,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 81KWh 4.25t Pro,2025,1
Mercedes-Benz,eSprinter Cargo Van,420 Mediana 150 KW 81KWh 4.25t Select,2025,1
Kia,K3 Sedan,L MT,2026,1
Volvo,EX90,Ultra 7 Seater,2025,1
MG,Cyberster,100 Aniversary,2025,1
Jaecoo,Jaecoo 7,PHEV SHS Elemental,2025,1
Jaecoo,Jaecoo 7,PHEV SHS Inspire,2025,1
MG,Cyberster,100 Aniversary Modern Beige Red Top,2025,1
Mercedes-Benz,Sprinter Cargo Van,311 Mediana Techo Estandar 3.2t Pro,2025,1
Mercedes-Benz,Sprinter Cargo Van,417 Mediana Techo Estandar 4.1t,2025,1
Mercedes-Benz,Sprinter Cargo Van,417 Mdiana Techo Estandar 4.1t Pro,2025,1
Mercedes-Benz,Sprinter Cargo Van,419 4x4 Mediana Techo Estandar 4.1t Pro,2025,1
Mercedes-Benz,Sprinter Cargo Van,417 LargaTecho Alto 5t Pro,2025,1
Mercedes-Benz,Sprinter Cargo Van,517 Extra Larga Techo Alto SuSi 5t Pro,2025,1
Mercedes-Benz,Sprinter Cargo Van,517 Mediana Techo Estandar DR 5.5t,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,417 Mediana Techo Estandar 4.1t Pro,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Mediana Techo Estandar SuSi 5t Pro,2025,1
Mercedes-Benz,Sprinter Chasis Cabina,517 Larga Techo Estandar SuSi 5t Pro,2025,1
BYD,M9,GL,2026,1
DongFeng,Huge,G59 HEV,2025,1
MG,MG7,Trophy 2 Red Pack,2026,1
Volvo,EX90,Ultra 6 Seater,2025,1
Volvo,EX90,Ultra Performance,2025,1
Volvo,EX90,Plus,2025,1
Geely,Monjaro,GF,2026,1
Mercedes-Benz,Sprinter Pasaje,Urbano Plus 517 XL,2025,1
Mercedes-Benz,Sprinter Pasaje,Turismo Vip 517 XL Pro,2025,1
Mercedes-Benz,Sprinter Pasaje,Turismo Vip 517 XL Pro 17 plus 1,2025,1
GWM,Poer 500,Híbrida Enchufable Premium,2026,1
GWM,Poer 500,Híbrida Enchufable Luxury,2026,1
GWM,Poer 500,Híbrida Enchufable Ultimate,2026,1
JAC,Traveler,Refine,2026,1
FOTON,Wonder EV,-,2025,1
JAC,JAC 6,PHEV,2026,1
Audi,A5 Sedan,Sedan TFSI 2.0L Dynamic,2025,1
Audi,A5 Sedan,Sedan TFSI 2.0L Select,2025,1
Audi,A5 Sedan,Sedan TFSI 2.0L S line,2025,1
Audi,A5 Sedan,Sedan TFSI 2.0L S line quattro,2025,1
Audi,A5 Sedan,S5 Sedan TFSI,2025,1
CUPRA,Formentor,MHEV 1.5 TSI 150HP DSG7,2025,1
Chevrolet,Spark EUV,Activ,2026,1
Chevrolet,Spark EUV,Activ Bitono,2026,1
BMW,X5 SAV,xDrive40i Edición 30 Años,2026,1
Geely,EX5,GF,2026,1
Audi,A6 e-tron,Sportback e-tron RWD Advanced,2025,1
Audi,A6 e-tron,Sportback e-tron quattro S line,2025,1
Audi,A6 e-tron,S6 Sportback e-tron quattro,2025,1
Changan,Hunter E,4x4 Luxury,2026,1
Chevrolet,Groove,LT Manual A,2026,1
Chevrolet,Groove,LT Automático B,2026,1
Chevrolet,Groove,RS,2026,1
Volkswagen,Tera,1.6 MPI Trendline MT,2026,1
Volkswagen,Tera,1.0 TSI Comfortline,2026,1
Volkswagen,Tera,1.0 TSI Highline,2026,1
Changan,Deepal S05,-,2026,1
Changan,Deepal G318,-,2026,1
MG,HS,Lux Trophy AT,2026,1
MG,HS HEV,Excite Hybrid AT,2026,1
MG,HS HEV,Lux Premier Hybrid AT,2026,1
JAC,Sunray,City Cargo,2026,1
Suzuki,Dzire,Boostergreen GLS,2026,1
Suzuki,Dzire,Boostergreen GLS CVT,2026,1
Suzuki,Dzire,Boostergreen GLX CVT,2026,1
Volvo,EX30 Cross Country,Ultra,2026,1
Mercedes-Benz,EQS SUV,Mercedes Maybach EQS 680,2025,1
Infiniti,QX80,Autograph 4WD 7 pasajeros 2026,2026,1
Changan,Hunter E,4x4 Premium,2026,1
BMW,iX,xDrive45,2026,1
BMW,iX,xDrive60,2026,1
BMW,iX,M70,2026,1
DongFeng,T5 Evo,-,2025,1
BMW,X4 SAC,xDrive30i M Pro Edition,2025,1
Alfa Romeo,Giulia,QV Super Sport,2025,1
Mercedes-Benz,GLS,GLS 580 4MATIC MH,2026,1
Toyota,Corolla Cross,SE HEV,2026,1
Toyota,Corolla Cross,XSE HEV,2026,1
Jeep,JT,Mojave 4X4 Joose,2025,1
Alfa Romeo,Tonale,Veloce PHEV,2025,1
Jeep,JT,Mojave 4X4 Mojito,2025,1
BMW,X3 SAV,30 xDrive,2026,1
Kia,K4 HB,GT Line,2026,1
Kia,K4 HB,GT-Line Turbo,2026,1
GAC MOTOR,GS4 Max HEV,GL,2026,1
Mazda,CX-90,Turbo Signature AWD (Asientos capitan),2026,1
Audi,Q8,4.0T 640hp RS Performande Quattro,2026,1
DFAC DongFeng,Mini Van Cargo,-,2025,1
DFAC DongFeng,U VAN DF,Cargo,2025,1
DFAC DongFeng,U VAN DF,Pasajeros 15+1,2025,1
DFAC DongFeng,U VAN DF,Pasajeros 17+1,2025,1
Hongqi,H5,Estandar 2.0T,2026,1
Hongqi,H9,2.0T Lujo,2026,1
Hongqi,HS3,1.5T 2WD,2026,1
Hongqi,E-QM5,BEV,2026,1
SWM,G03F,-,2025,1
Shineray,X30,con AC,2025,1
Ram,Ram 1200,Laramie Rebel,2025,1
Renault,Arkana,Esprit Alpine Special Edition,2026,1
Volkswagen,Cross Sport,R-Line Black Long Drive,2025,1
Hyundai,Grand i10 HB,GL Mid TM,2026,1
