row_idx,make,model,version,ano,msrp,precio_transaccion,msrp_new,precio_transaccion_new,delta_tx
19751,MERCEDES-BENZ,CLASE SLK,SLK 200 KOMPRESSOR MT,2008,556753.0,,556753.0,556753.0,
19752,MERCEDES-BENZ,CLASE SLK,SLK 350,2008,733231.0,,733231.0,733231.0,
19753,MERCEDES-BENZ,CLASE SLK,SLK 55 AMG,2008,1023901.0,,1023901.0,1023901.0,
19754,MERCEDES-BENZ,CLASE SLK,SLK 55 AMG,2009,1035300.0,,1035300.0,1035300.0,
19755,MERCEDES-BENZ,CLASE SLK,SLK 350,2009,765500.0,,765500.0,765500.0,
19756,MERCEDES-BENZ,CLASE SLK,SLK 200 KOMPRESSOR MT,2009,591800.0,,591800.0,591800.0,
19757,MERCEDES-BENZ,CLASE SLK,SLK 200 KOMPRESSOR AT,2009,612700.0,,612700.0,612700.0,
19758,MERCEDES-BENZ,CLASE SLK,SLK 200 AT,2010,714900.0,,714900.0,714900.0,
19759,MERCEDES-BENZ,CLASE SLK,SLK 200 MT,2010,679900.0,,679900.0,679900.0,
19760,MERCEDES-BENZ,CLASE SLK,SLK 350,2010,924900.0,,924900.0,924900.0,
19761,MERCEDES-BENZ,CLASE SLK,SLK 55 AMG,2010,1249900.0,,1249900.0,1249900.0,
19779,MERCEDES-BENZ,CLASE SLK,SLK 55 AMG,2016,1430000.0,,1430000.0,1430000.0,
19785,MERCEDES-BENZ,CLASE V,V 220D AVANTGARDE 8 PASAJEROS,2017,903900.0,,903900.0,903900.0,
19788,MERCEDES-BENZ,CLASE V,V 220D 8 PASAJEROS,2017,808900.0,,808900.0,808900.0,
19794,MERCEDES-BENZ,CLASE V,V 250 8 PASAJEROS,2018,870900.0,,870900.0,870900.0,
19795,MERCEDES-BENZ,CLASE V,V 250 AVANTGARDE 8 PASAJEROS,2018,969900.0,,969900.0,969900.0,
19821,MERCEDES-BENZ,CL CLASS,CL55 AMG,2003,1450710.0,,1450710.0,1450710.0,
19850,MERCEDES-BENZ,EQE SUV,EQE 350 PLUS,2024,1749900.0,,1749900.0,1749900.0,
19871,MERCEDES-BENZ,GLA,MERCEDES AMG GLA 35 4MATIC MH,2026,1285000.0,,1285000.0,1285000.0,
19928,MERCEDES-BENZ,GLE,MHEV GLE 450 EXCLUSIVE,2020,1363900.0,,1363900.0,1363900.0,
19982,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS,2000,211604.0,,211604.0,211604.0,
19983,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC,2000,189154.0,,189154.0,189154.0,
19984,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS AKS,2000,227557.0,,227557.0,227557.0,
19985,MERCEDES-BENZ,KLASSE-A,A 160 ELEGANCE,2000,237875.0,,237875.0,237875.0,
19986,MERCEDES-BENZ,KLASSE-A,A 160 ELEGANCE,2001,235475.0,,235475.0,235475.0,
19987,MERCEDES-BENZ,KLASSE-A,A 190 AVANTGARDE,2001,247769.0,,247769.0,247769.0,
19988,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS AKS,2001,225261.0,,225261.0,225261.0,
19989,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC,2001,187245.0,,187245.0,187245.0,
19990,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS,2001,209469.0,,209469.0,209469.0,
19991,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS,2002,188120.0,,188120.0,188120.0,
19992,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC,2002,184853.0,,184853.0,184853.0,
19993,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS AKS,2002,222384.0,,222384.0,222384.0,
19994,MERCEDES-BENZ,KLASSE-A,A 190 AVANTGARDE,2002,225931.0,,225931.0,225931.0,
19995,MERCEDES-BENZ,KLASSE-A,A 160 ELEGANCE,2002,213794.0,,213794.0,213794.0,
19996,MERCEDES-BENZ,KLASSE-A,A 160 ELEGANCE,2003,185691.0,,185691.0,185691.0,
19997,MERCEDES-BENZ,KLASSE-A,A 190 AVANTGARDE,2003,203099.0,,203099.0,203099.0,
19998,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC STYLE,2003,173988.0,,173988.0,173988.0,
19999,MERCEDES-BENZ,KLASSE-A,A 190 ELEGANCE,2003,201165.0,,201165.0,201165.0,
20000,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC STYLE AKS,2003,176019.0,,176019.0,176019.0,
20001,MERCEDES-BENZ,KLASSE-A,A 160 CLASSIC PLUS,2003,167315.0,,167315.0,167315.0,
20002,MERCEDES-BENZ,S-CLASS,S55L AMG,2003,1334653.0,,1334653.0,1334653.0,
20005,MERCEDES-BENZ,SLR MCLAREN,-,2007,6323955.0,,6323955.0,6323955.0,
20006,MERCEDES-BENZ,SLR MCLAREN,-,2008,6337915.0,,6337915.0,6337915.0,
20007,MERCEDES-BENZ,SLR MCLAREN,ROADSTER,2008,6884287.0,,6884287.0,6884287.0,
20008,MERCEDES-BENZ,SLR MCLAREN,ROADSTER,2009,7020600.0,,7020600.0,7020600.0,
20014,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TE,2004,325133.0,,325133.0,325133.0,
20015,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TA,2004,346741.0,,346741.0,346741.0,
20016,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TE,2004,346871.0,,346871.0,346871.0,
20017,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TA,2004,368748.0,,368748.0,368748.0,
20018,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI LWB TA,2004,392370.0,,392370.0,392370.0,
20019,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TE,2004,361657.0,,361657.0,361657.0,
20020,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TA,2004,383707.0,,383707.0,383707.0,
20021,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI LWB TA,2004,407403.0,,407403.0,407403.0,
20022,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TE 8 PAS,2004,378563.0,,378563.0,378563.0,
20023,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TA 8 PAS,2004,403465.0,,403465.0,403465.0,
20024,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TE 10 PAS,2004,408695.0,,408695.0,408695.0,
20025,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TA 10 PAS,2004,433629.0,,433629.0,433629.0,
20026,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI LWB TA 10 PAS,2004,459789.0,,459789.0,459789.0,
20027,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI SWB,2004,287533.0,,287533.0,287533.0,
20028,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI MWB,2004,294032.0,,294032.0,294032.0,
20029,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI LWB,2004,300425.0,,300425.0,300425.0,
20030,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI LWB,2004,316556.0,,316556.0,316556.0,
20031,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI MWB,2004,310056.0,,310056.0,310056.0,
20032,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI MWB,2005,345565.0,,345565.0,345565.0,
20033,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI LWB,2005,352788.0,,352788.0,352788.0,
20034,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI LWB,2005,334864.0,,334864.0,334864.0,
20035,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI MWB,2005,327765.0,,327765.0,327765.0,
20036,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI SWB,2005,320530.0,,320530.0,320530.0,
20037,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI LWB TA 10 PAS,2005,511755.0,,511755.0,511755.0,
20038,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TA 10 PAS,2005,484632.0,,484632.0,484632.0,
20039,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TE 10 PAS,2005,459869.0,,459869.0,459869.0,
20040,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TA 8 PAS,2005,453356.0,,453356.0,453356.0,
20041,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TE 8 PAS,2005,427543.0,,427543.0,427543.0,
20042,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI LWB TA,2005,450884.0,,450884.0,450884.0,
20043,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TA,2005,424721.0,,424721.0,424721.0,
20044,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TE,2005,400375.0,,400375.0,400375.0,
20045,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI LWB TA,2005,434168.0,,434168.0,434168.0,
20046,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TA,2005,408197.0,,408197.0,408197.0,
20047,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TE,2005,384065.0,,384065.0,384065.0,
20048,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TA,2005,383895.0,,383895.0,383895.0,
20049,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TE,2005,360046.0,,360046.0,360046.0,
20050,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TE,2006,354889.0,,354889.0,354889.0,
20051,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI SWB TA,2006,378377.0,,378377.0,378377.0,
20052,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TE,2006,378530.0,,378530.0,378530.0,
20053,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI MWB TA,2006,402291.0,,402291.0,402291.0,
20054,MERCEDES-BENZ,SPRINTER,CARGO VAN 316 CDI LWB TA,2006,427968.0,,427968.0,427968.0,
20055,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TE,2006,394592.0,,394592.0,394592.0,
20056,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI MWB TA,2006,418560.0,,418560.0,418560.0,
20057,MERCEDES-BENZ,SPRINTER,CARGO VAN 416 CDI LWB TA,2006,444313.0,,444313.0,444313.0,
20058,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TE 8 PAS,2006,421358.0,,421358.0,421358.0,
20059,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI SWB TA 8 PAS,2006,446774.0,,446774.0,446774.0,
20060,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TE 10 PAS,2006,452121.0,,452121.0,452121.0,
20061,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI MWB TA 10 PAS,2006,477831.0,,477831.0,477831.0,
20062,MERCEDES-BENZ,SPRINTER,WAGON 316 CDI LWB TA 10 PAS,2006,504271.0,,504271.0,504271.0,
20063,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI SWB,2006,315992.0,,315992.0,315992.0,
20064,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI MWB,2006,323113.0,,323113.0,323113.0,
20065,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 316 CDI LWB,2006,330104.0,,330104.0,330104.0,
20066,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI LWB,2006,347756.0,,347756.0,347756.0,
20067,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 416 CDI MWB,2006,340634.0,,340634.0,340634.0,
20068,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 415 CDI LWB,2007,357303.0,,357303.0,357303.0,
20069,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 415 CDI MWB,2007,349998.0,,349998.0,349998.0,
20070,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 315 CDI MWB,2007,332553.0,,332553.0,332553.0,
20071,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 315 CDI SWB,2007,324920.0,,324920.0,324920.0,
20072,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI LWB TA 10 PAS,2007,404515.0,,404515.0,404515.0,
20073,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI MWB TA 10 PAS,2007,382708.0,,382708.0,382708.0,
20074,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI MWB TE 10 PAS,2007,362472.0,,362472.0,362472.0,
20075,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI LWB TA,2007,434172.0,,434172.0,434172.0,
20076,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI MWB TA,2007,416531.0,,416531.0,416531.0,
20077,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI MWB TE,2007,384584.0,,384584.0,384584.0,
20078,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI SWB TA,2007,384453.0,,384453.0,384453.0,
20079,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI SWB TE,2007,360902.0,,360902.0,360902.0,
20080,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI LWB TA,2007,450527.0,,450527.0,450527.0,
20081,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI MWB TA,2007,433147.0,,433147.0,433147.0,
20082,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI MWB TE,2007,400699.0,,400699.0,400699.0,
20083,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI LWB EXTRA LARGA TA,2007,445839.0,,445839.0,445839.0,
20084,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI LWB EXTRA LARGA TA,2007,462194.0,,462194.0,462194.0,
20085,MERCEDES-BENZ,SPRINTER,CREW CAB 515 CDI LWB,2008,388809.0,,388809.0,388809.0,
20086,MERCEDES-BENZ,SPRINTER,CREW CAB 515 CDI MWB,2008,381269.0,,381269.0,381269.0,
20087,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI LWB TA,2008,460460.0,,460460.0,460460.0,
20088,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI LWB TA,2008,443731.0,,443731.0,443731.0,
20089,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI LWB TA 10 PAS,2008,497898.0,,497898.0,497898.0,
20090,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 315 CDI MWB,2008,332839.0,,332839.0,332839.0,
20091,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 415 CDI MWB,2008,350771.0,,350771.0,350771.0,
20092,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 415 CDI MWB,2009,377641.0,,377641.0,377641.0,
20093,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 415 CDI LWB,2009,385498.0,,385498.0,385498.0,
20094,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 315 CDI MWB,2009,358329.0,,358329.0,358329.0,
20095,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 315 CDI SWB,2009,350484.0,,350484.0,350484.0,
20096,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI LWB TA 10 PAS,2009,518399.0,,518399.0,518399.0,
20097,MERCEDES-BENZ,SPRINTER,WAGON 315 CDI MWB TE 10 PAS,2009,465399.0,,465399.0,465399.0,
20098,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI LWB TA,2009,461577.0,,461577.0,461577.0,
20099,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI MWB TE,2009,408944.0,,408944.0,408944.0,
20100,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI LWB TA,2009,478972.0,,478972.0,478972.0,
20101,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI SWB TE,2009,383759.0,,383759.0,383759.0,
20102,MERCEDES-BENZ,SPRINTER,CARGO VAN 315 CDI LWB EXTRA LARGA TA,2009,474013.0,,474013.0,474013.0,
20103,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI MWB TE,2009,426039.0,,426039.0,426039.0,
20104,MERCEDES-BENZ,SPRINTER,CREW CAB 515 CDI MWB,2009,396586.0,,396586.0,396586.0,
20105,MERCEDES-BENZ,SPRINTER,CREW CAB 515 CDI LWB,2009,396541.0,,396541.0,396541.0,
20106,MERCEDES-BENZ,SPRINTER,CARGO VAN 415 CDI LWB EXTRA LARGA TA,2009,491420.0,,491420.0,491420.0,
20107,MERCEDES-BENZ,SPRINTER,CARGO VAN 515 CDI MWB TE,2009,436915.0,,436915.0,436915.0,
20108,MERCEDES-BENZ,SPRINTER,CARGO VAN 515 CDI LWB TA,2009,489860.0,,489860.0,489860.0,
20109,MERCEDES-BENZ,SPRINTER,CARGO VAN 515 CDI LWB EXTRA LARGA TA,2009,502307.0,,502307.0,502307.0,
20110,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 515 CDI MWB,2009,388707.0,,388707.0,388707.0,
20111,MERCEDES-BENZ,SPRINTER,CHASIS CABINA 515 CDI LWB,2009,396541.0,,396541.0,396541.0,
20154,MERCEDES-BENZ,SPRINTER,CREW CAB 515 CDI LWB,2011,488200.0,,488200.0,488200.0,
20209,MERCEDES-BENZ,SPRINTER,2.1 515 CDI PASAJE PERSONAL ELWB MT,2017,839900.0,,839900.0,839900.0,
20276,MERCEDES-BENZ,VITO,CONFORT A2,2009,365628.0,,365628.0,365628.0,
20277,MERCEDES-BENZ,VITO,PASAJE SWB A2,2009,329979.0,,329979.0,329979.0,
20278,MERCEDES-BENZ,VITO,PASAJE LWB A3,2009,340432.0,,340432.0,340432.0,
20279,MERCEDES-BENZ,VITO,CARGO VAN A2 SWB BASICA,2009,296593.0,,296593.0,296593.0,
20280,MERCEDES-BENZ,VITO,CARGO VAN A2 SWB EQUIPADA,2009,316506.0,,316506.0,316506.0,
20281,MERCEDES-BENZ,VITO,CARGO VAN A3 LWB BASICA,2009,306823.0,,306823.0,306823.0,
20282,MERCEDES-BENZ,VITO,CARGO VAN A3 LWB EQUIPADA,2009,323850.0,,323850.0,323850.0,
20283,MERCEDES-BENZ,VITO,CONFORT A3,2009,376170.0,,376170.0,376170.0,
20305,MERCURY,MARINER,PREMIER 4X2,2009,357640.0,,357640.0,357640.0,
20306,MERCURY,MARINER,PREMIER 4WD,2009,379058.0,,379058.0,379058.0,
20307,MERCURY,MARINER,PREMIER 4WD,2010,409531.0,,409531.0,409531.0,
20308,MERCURY,MARINER,PREMIER 4X2,2010,386532.0,,386532.0,386532.0,
20309,MERCURY,MARINER,PREMIER 4X2,2011,433200.0,,433200.0,433200.0,
20312,MERCURY,MILAN,PREMIER FWD PIEL AT,2008,317200.0,,317200.0,317200.0,
20380,MG,TF,TOLDO SUAVE (O),2003,294978.0,,294978.0,294978.0,
20381,MG,TF,TECHO RGIDO,2003,317705.0,,317705.0,317705.0,
20382,MG,TF,-,2003,294978.0,,294978.0,294978.0,
20383,MG,TF,TOLDO SUAVE,2004,328221.0,,328221.0,328221.0,
20384,MG,TF,TOLDO RGIDO,2004,371267.0,,371267.0,371267.0,
20385,MG,TF,TOLDO RGIDO,2005,389404.0,,389404.0,389404.0,
20386,MG,TF,SPARK,2005,360622.0,,360622.0,360622.0,
20387,MG,TF,TOLDO SUAVE,2005,344255.0,,344255.0,344255.0,
20388,MG,ZR,3 PTAS,2004,236750.0,,236750.0,236750.0,
20389,MG,ZR,5 PTAS,2004,243207.0,,243207.0,243207.0,
20390,MG,ZR,5 PTAS,2005,255088.0,,255088.0,255088.0,
20391,MG,ZR,3 PTAS,2005,247751.0,,247751.0,247751.0,
20403,MG,ZT,-,2003,370124.0,,370124.0,370124.0,
20404,MG,ZT,-,2005,433875.0,,433875.0,433875.0,
20468,MINI,COUNTRYMAN,JOHN COOPER WORKS SALT MT,2013,575250.0,,575250.0,575250.0,
20469,MINI,COUNTRYMAN,JOHN COOPER WORKS SALT AT,2013,595250.0,,595250.0,595250.0,
20542,ROVER,MINI,-,1999,256304.0,,256304.0,256304.0,
20572,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI AT,2006,376777.0,,376777.0,376777.0,
20573,MINI,MINI,COOPER S HOT CHILI AT,2006,342475.0,,342475.0,342475.0,
20574,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI,2006,360442.0,,360442.0,360442.0,
20575,MINI,MINI,COOPER S CONVERTIBLE CHILI AT,2006,359354.0,,359354.0,359354.0,
20576,MINI,MINI,COOPER S CONVERTIBLE CHILI,2006,343019.0,,343019.0,343019.0,
20577,MINI,MINI,COOPER SALT,2006,227591.0,,227591.0,227591.0,
20578,MINI,MINI,COOPER CHILI,2006,251547.0,,251547.0,251547.0,
20579,MINI,MINI,COOPER PEPPER,2006,266793.0,,266793.0,266793.0,
20580,MINI,MINI,COOPER S SALT,2006,272129.0,,272129.0,272129.0,
20581,MINI,MINI,COOPER S CHILI AT,2006,313618.0,,313618.0,313618.0,
20582,MINI,MINI,COOPER S SALT AT,2006,288463.0,,288463.0,288463.0,
20583,MINI,MINI,COOPER S CHILI,2006,297283.0,,297283.0,297283.0,
20584,MINI,MINI,COOPER S HOT CHILI,2006,326141.0,,326141.0,326141.0,
20585,MINI,MINI,SEVEN,2006,245014.0,,245014.0,245014.0,
20586,MINI,MINI,CHECKMATE,2006,277682.0,,277682.0,277682.0,
20587,MINI,MINI,S CHECKMATE,2006,304906.0,,304906.0,304906.0,
20588,MINI,MINI,S CHECKMATE AT,2006,321240.0,,321240.0,321240.0,
20589,MINI,MINI,PARK LANE,2006,288572.0,,288572.0,288572.0,
20590,MINI,MINI,S PARK LANE,2006,326141.0,,326141.0,326141.0,
20591,MINI,MINI,S PARK LANE AT,2006,342475.0,,342475.0,342475.0,
20592,MINI,MINI,COOPER S JOHN COOPER WORKS TUNING KIT,2006,408356.0,,408356.0,408356.0,
20593,MINI,MINI,COOPER CHILI AT,2007,275855.0,,275855.0,275855.0,
20594,MINI,MINI,COOPER SALT AT,2007,250778.0,,250778.0,250778.0,
20595,MINI,MINI,COOPER PEPPER AT,2007,290030.0,,290030.0,290030.0,
20596,MINI,MINI,COOPER S HOT CHILI,2007,332553.0,,332553.0,332553.0,
20597,MINI,MINI,COOPER S CHILI,2007,304204.0,,304204.0,304204.0,
20598,MINI,MINI,COOPER S SALT AT,2007,294391.0,,294391.0,294391.0,
20599,MINI,MINI,COOPER S CHILI AT,2007,320559.0,,320559.0,320559.0,
20600,MINI,MINI,COOPER S SALT,2007,278036.0,,278036.0,278036.0,
20601,MINI,MINI,COOPER PEPPER,2007,273675.0,,273675.0,273675.0,
20602,MINI,MINI,COOPER CHILI,2007,259500.0,,259500.0,259500.0,
20603,MINI,MINI,COOPER SALT,2007,234422.0,,234422.0,234422.0,
20604,MINI,MINI,COOPER S CONVERTIBLE CHILI,2007,343456.0,,343456.0,343456.0,
20605,MINI,MINI,COOPER S CONVERTIBLE CHILI AT,2007,359811.0,,359811.0,359811.0,
20606,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI,2007,360902.0,,360902.0,360902.0,
20607,MINI,MINI,COOPER S HOT CHILI AT,2007,348908.0,,348908.0,348908.0,
20608,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI AT,2007,377257.0,,377257.0,377257.0,
20609,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI AT,2008,381368.0,,381368.0,381368.0,
20610,MINI,MINI,COOPER S HOT CHILI AT,2008,349678.0,,349678.0,349678.0,
20611,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI,2008,364976.0,,364976.0,364976.0,
20612,MINI,MINI,COOPER S CONVERTIBLE CHILI AT,2008,364976.0,,364976.0,364976.0,
20613,MINI,MINI,COOPER S CONVERTIBLE CHILI,2008,348585.0,,348585.0,348585.0,
20614,MINI,MINI,COOPER SALT,2008,234940.0,,234940.0,234940.0,
20615,MINI,MINI,COOPER CHILI,2008,260073.0,,260073.0,260073.0,
20616,MINI,MINI,COOPER PEPPER,2008,274279.0,,274279.0,274279.0,
20617,MINI,MINI,COOPER S SALT,2008,278650.0,,278650.0,278650.0,
20618,MINI,MINI,COOPER S CHILI AT,2008,321267.0,,321267.0,321267.0,
20619,MINI,MINI,COOPER S SALT AT,2008,295041.0,,295041.0,295041.0,
20620,MINI,MINI,COOPER S CHILI,2008,304876.0,,304876.0,304876.0,
20621,MINI,MINI,COOPER S HOT CHILI,2008,333287.0,,333287.0,333287.0,
20622,MINI,MINI,COOPER PEPPER AT,2008,290670.0,,290670.0,290670.0,
20623,MINI,MINI,COOPER SALT AT,2008,251331.0,,251331.0,251331.0,
20624,MINI,MINI,COOPER CHILI AT,2008,276464.0,,276464.0,276464.0,
20625,MINI,MINI,COOPER S CONVERTIBLE JOHN COOPER WORKS,2008,420706.0,,420706.0,420706.0,
20626,MINI,MINI,COOPER S CONVERTIBLE SIDEWALK,2008,375904.0,,375904.0,375904.0,
20627,MINI,MINI,COOPER S CONVERTIBLE SIDEWALK AT,2008,392295.0,,392295.0,392295.0,
20628,MINI,MINI,COOPER S CLUBMAN MT,2008,324545.0,,324545.0,324545.0,
20629,MINI,MINI,COOPER S CLUBMAN AT,2008,340936.0,,340936.0,340936.0,
20630,MINI,MINI,COOPER S CLUBMAN AT,2009,366631.0,,366631.0,366631.0,
20631,MINI,MINI,JOHN COOPER WORKS,2009,384461.0,,384461.0,384461.0,
20632,MINI,MINI,COOPER S CLUBMAN MT,2009,349916.0,,349916.0,349916.0,
20633,MINI,MINI,COOPER S CONVERTIBLE SIDEWALK AT,2009,400063.0,,400063.0,400063.0,
20634,MINI,MINI,COOPER S CONVERTIBLE SIDEWALK,2009,383347.0,,383347.0,383347.0,
20635,MINI,MINI,COOPER S CONVERTIBLE JOHN COOPER WORKS,2009,429037.0,,429037.0,429037.0,
20636,MINI,MINI,COOPER CHILI AT,2009,289739.0,,289739.0,289739.0,
20637,MINI,MINI,COOPER SALT AT,2009,261880.0,,261880.0,261880.0,
20638,MINI,MINI,COOPER PEPPER AT,2009,304226.0,,304226.0,304226.0,
20639,MINI,MINI,COOPER CONVERTIBLE CHILI MT,2009,326569.0,,326569.0,326569.0,
20640,MINI,MINI,COOPER CONVERTIBLE PEPPER MT,2009,349971.0,,349971.0,349971.0,
20641,MINI,MINI,COOPER CONVERTIBLE PEPPER AT,2009,366687.0,,366687.0,366687.0,
20642,MINI,MINI,COOPER CONVERTIBLE CHILI AT,2009,343285.0,,343285.0,343285.0,
20643,MINI,MINI,COOPER S HOT CHILI,2009,347687.0,,347687.0,347687.0,
20644,MINI,MINI,COOPER S CHILI,2009,318713.0,,318713.0,318713.0,
20645,MINI,MINI,COOPER S SALT AT,2009,308684.0,,308684.0,308684.0,
20646,MINI,MINI,COOPER S CHILI AT,2009,335429.0,,335429.0,335429.0,
20647,MINI,MINI,COOPER S SALT,2009,291968.0,,291968.0,291968.0,
20648,MINI,MINI,COOPER PEPPER,2009,287510.0,,287510.0,287510.0,
20649,MINI,MINI,COOPER CHILI,2009,273023.0,,273023.0,273023.0,
20650,MINI,MINI,COOPER SALT,2009,245164.0,,245164.0,245164.0,
20651,MINI,MINI,COOPER S CONVERTIBLE CHILI,2009,355488.0,,355488.0,355488.0,
20652,MINI,MINI,COOPER S CONVERTIBLE CHILI AT,2009,372203.0,,372203.0,372203.0,
20653,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI,2009,390089.0,,390089.0,390089.0,
20654,MINI,MINI,COOPER S HOT CHILI AT,2009,364403.0,,364403.0,364403.0,
20655,MINI,MINI,COOPER S CONVERTIBLE HOT CHILI AT,2009,406805.0,,406805.0,406805.0,
