make,model,category,missing_pct,rows,fields_considered
DODGE,DAKOTA,capacidad,80.0,11,5
DODGE,DAKOTA,seguridad,33.3,11,3
DODGE,DAKOTA,tecnologia,33.3,11,6
DODGE,DAKOTA,amenidades,0.0,11,5
DODGE,DAKOTA,ev,100.0,11,5
DODGE,DART,motor,66.7,10,9
DODGE,DART,dimensiones,90.0,10,10
DODGE,DART,capacidad,80.0,10,5
DODGE,DART,seguridad,33.3,10,3
DODGE,DART,tecnologia,33.3,10,6
DODGE,DART,amenidades,0.0,10,5
DODGE,DART,ev,100.0,10,5
DODGE,DURANGO,motor,66.7,79,9
DODGE,DURANGO,dimensiones,90.0,79,10
DODGE,DURANGO,capacidad,80.0,79,5
DODGE,DURANGO,seguridad,33.3,79,3
DODGE,DURANGO,tecnologia,33.3,79,6
DODGE,DURANGO,amenidades,0.0,79,5
DODGE,DURANGO,ev,100.0,79,5
DODGE,GRAND CARAVAN,motor,66.7,12,9
DODGE,GRAND CARAVAN,dimensiones,90.0,12,10
DODGE,GRAND CARAVAN,capacidad,80.0,12,5
DODGE,GRAND CARAVAN,seguridad,33.3,12,3
DODGE,GRAND CARAVAN,tecnologia,33.3,12,6
DODGE,GRAND CARAVAN,amenidades,0.0,12,5
DODGE,GRAND CARAVAN,ev,100.0,12,5
DODGE,H100,motor,66.7,37,9
DODGE,H100,dimensiones,90.0,37,10
DODGE,H100,capacidad,80.0,37,5
DODGE,H100,seguridad,33.3,37,3
DODGE,H100,tecnologia,33.3,37,6
DODGE,H100,amenidades,0.0,37,5
DODGE,H100,ev,100.0,37,5
DODGE,I10,motor,67.4,16,9
DODGE,I10,dimensiones,90.0,16,10
DODGE,I10,capacidad,80.0,16,5
DODGE,I10,seguridad,33.3,16,3
DODGE,I10,tecnologia,33.3,16,6
DODGE,I10,amenidades,0.0,16,5
DODGE,I10,ev,100.0,16,5
DODGE,INTREPID,motor,66.7,10,9
DODGE,INTREPID,dimensiones,90.0,10,10
DODGE,INTREPID,capacidad,80.0,10,5
DODGE,INTREPID,seguridad,33.3,10,3
DODGE,INTREPID,tecnologia,33.3,10,6
DODGE,INTREPID,amenidades,0.0,10,5
DODGE,INTREPID,ev,100.0,10,5
DODGE,JOURNEY,motor,66.7,77,9
DODGE,JOURNEY,dimensiones,90.0,77,10
DODGE,JOURNEY,capacidad,80.0,77,5
DODGE,JOURNEY,seguridad,33.3,77,3
DODGE,JOURNEY,tecnologia,33.3,77,6
DODGE,JOURNEY,amenidades,0.0,77,5
DODGE,JOURNEY,ev,100.0,77,5
DODGE,NEON,motor,66.7,42,9
DODGE,NEON,dimensiones,90.0,42,10
DODGE,NEON,capacidad,80.0,42,5
DODGE,NEON,seguridad,33.3,42,3
DODGE,NEON,tecnologia,33.3,42,6
DODGE,NEON,amenidades,0.0,42,5
DODGE,NEON,ev,100.0,42,5
DODGE,NITRO,motor,67.3,18,9
DODGE,NITRO,dimensiones,90.0,18,10
DODGE,NITRO,capacidad,80.0,18,5
DODGE,NITRO,seguridad,33.3,18,3
DODGE,NITRO,tecnologia,33.3,18,6
DODGE,NITRO,amenidades,0.0,18,5
DODGE,NITRO,ev,100.0,18,5
DODGE,NUEVA RAM,motor,66.7,4,9
DODGE,NUEVA RAM,dimensiones,90.0,4,10
DODGE,NUEVA RAM,capacidad,80.0,4,5
DODGE,NUEVA RAM,seguridad,33.3,4,3
DODGE,NUEVA RAM,tecnologia,33.3,4,6
DODGE,NUEVA RAM,amenidades,0.0,4,5
DODGE,NUEVA RAM,ev,100.0,4,5
DODGE,RAM,motor,66.9,275,9
DODGE,RAM,dimensiones,90.3,275,10
DODGE,RAM,capacidad,80.0,275,5
DODGE,RAM,seguridad,33.3,275,3
DODGE,RAM,tecnologia,33.3,275,6
DODGE,RAM,amenidades,0.0,275,5
DODGE,RAM,ev,100.0,275,5
DODGE,RAM CHARGER,motor,66.7,16,9
DODGE,RAM CHARGER,dimensiones,90.0,16,10
DODGE,RAM CHARGER,capacidad,80.0,16,5
DODGE,RAM CHARGER,seguridad,33.3,16,3
DODGE,RAM CHARGER,tecnologia,33.3,16,6
DODGE,RAM CHARGER,amenidades,0.0,16,5
DODGE,RAM CHARGER,ev,100.0,16,5
DODGE,RAM VAN,motor,66.7,46,9
DODGE,RAM VAN,dimensiones,90.0,46,10
DODGE,RAM VAN,capacidad,80.0,46,5
DODGE,RAM VAN,seguridad,33.3,46,3
DODGE,RAM VAN,tecnologia,33.3,46,6
DODGE,RAM VAN,amenidades,0.0,46,5
DODGE,RAM VAN,ev,100.0,46,5
DODGE,RAM WAGON,motor,66.7,40,9
DODGE,RAM WAGON,dimensiones,90.0,40,10
DODGE,RAM WAGON,capacidad,80.0,40,5
DODGE,RAM WAGON,seguridad,33.3,40,3
DODGE,RAM WAGON,tecnologia,33.3,40,6
DODGE,RAM WAGON,amenidades,0.0,40,5
DODGE,RAM WAGON,ev,100.0,40,5
DODGE,STRATUS,motor,66.7,37,9
DODGE,STRATUS,dimensiones,90.0,37,10
DODGE,STRATUS,capacidad,80.0,37,5
DODGE,STRATUS,seguridad,33.3,37,3
DODGE,STRATUS,tecnologia,33.3,37,6
DODGE,STRATUS,amenidades,0.0,37,5
DODGE,STRATUS,ev,100.0,37,5
DODGE,VAN 1000,motor,66.7,6,9
DODGE,VAN 1000,dimensiones,90.0,6,10
DODGE,VAN 1000,capacidad,80.0,6,5
DODGE,VAN 1000,seguridad,33.3,6,3
DODGE,VAN 1000,tecnologia,33.3,6,6
DODGE,VAN 1000,amenidades,0.0,6,5
DODGE,VAN 1000,ev,100.0,6,5
DODGE,VERNA,motor,66.7,14,9
DODGE,VERNA,dimensiones,90.0,14,10
DODGE,VERNA,capacidad,80.0,14,5
DODGE,VERNA,seguridad,33.3,14,3
DODGE,VERNA,tecnologia,33.3,14,6
DODGE,VERNA,amenidades,0.0,14,5
DODGE,VERNA,ev,100.0,14,5
DODGE,VIPER,motor,66.7,11,9
DODGE,VIPER,dimensiones,90.0,11,10
DODGE,VIPER,capacidad,80.0,11,5
DODGE,VIPER,seguridad,33.3,11,3
DODGE,VIPER,tecnologia,33.3,11,6
DODGE,VIPER,amenidades,0.0,11,5
DODGE,VIPER,ev,100.0,11,5
DODGE,VISION,motor,66.7,7,9
DODGE,VISION,dimensiones,90.0,7,10
DODGE,VISION,capacidad,80.0,7,5
DODGE,VISION,seguridad,33.3,7,3
DODGE,VISION,tecnologia,33.3,7,6
DODGE,VISION,amenidades,0.0,7,5
DODGE,VISION,ev,100.0,7,5
DONGFENG,E70,motor,66.7,1,9
DONGFENG,E70,dimensiones,90.0,1,10
DONGFENG,E70,capacidad,80.0,1,5
DONGFENG,E70,seguridad,33.3,1,3
DONGFENG,E70,tecnologia,33.3,1,6
DONGFENG,E70,amenidades,0.0,1,5
DONGFENG,E70,ev,100.0,1,5
DONGFENG,P22,motor,66.7,2,9
DONGFENG,P22,dimensiones,90.0,2,10
DONGFENG,P22,capacidad,80.0,2,5
DONGFENG,P22,seguridad,33.3,2,3
DONGFENG,P22,tecnologia,33.3,2,6
DONGFENG,P22,amenidades,0.0,2,5
DONGFENG,P22,ev,100.0,2,5
DONGFENG,RICH 6,motor,77.8,3,9
DONGFENG,RICH 6,dimensiones,96.7,3,10
DONGFENG,RICH 6,capacidad,80.0,3,5
DONGFENG,RICH 6,seguridad,44.4,3,3
DONGFENG,RICH 6,tecnologia,50.0,3,6
DONGFENG,RICH 6,amenidades,33.3,3,5
DONGFENG,RICH 6,ev,100.0,3,5
DONGFENG,SHINE,motor,66.7,1,9
DONGFENG,SHINE,dimensiones,90.0,1,10
DONGFENG,SHINE,capacidad,80.0,1,5
DONGFENG,SHINE,seguridad,33.3,1,3
DONGFENG,SHINE,tecnologia,33.3,1,6
DONGFENG,SHINE,amenidades,0.0,1,5
DONGFENG,SHINE,ev,100.0,1,5
DONGFENG,SHINE GS,motor,66.7,1,9
DONGFENG,SHINE GS,dimensiones,90.0,1,10
DONGFENG,SHINE GS,capacidad,80.0,1,5
DONGFENG,SHINE GS,seguridad,33.3,1,3
DONGFENG,SHINE GS,tecnologia,33.3,1,6
DONGFENG,SHINE GS,amenidades,0.0,1,5
DONGFENG,SHINE GS,ev,100.0,1,5
DONGFENG,SHINE MAX,motor,66.7,1,9
DONGFENG,SHINE MAX,dimensiones,90.0,1,10
DONGFENG,SHINE MAX,capacidad,80.0,1,5
DONGFENG,SHINE MAX,seguridad,33.3,1,3
DONGFENG,SHINE MAX,tecnologia,33.3,1,6
DONGFENG,SHINE MAX,amenidades,0.0,1,5
DONGFENG,SHINE MAX,ev,100.0,1,5
DONGFENG,T5L,motor,66.7,1,9
DONGFENG,T5L,dimensiones,90.0,1,10
DONGFENG,T5L,capacidad,80.0,1,5
DONGFENG,T5L,seguridad,33.3,1,3
DONGFENG,T5L,tecnologia,33.3,1,6
DONGFENG,T5L,amenidades,0.0,1,5
DONGFENG,T5L,ev,100.0,1,5
FAW,F1,motor,66.7,6,9
FAW,F1,dimensiones,90.0,6,10
FAW,F1,capacidad,80.0,6,5
FAW,F1,seguridad,33.3,6,3
FAW,F1,tecnologia,33.3,6,6
FAW,F1,amenidades,0.0,6,5
FAW,F1,ev,100.0,6,5
FAW,F4,motor,66.7,2,9
FAW,F4,dimensiones,90.0,2,10
FAW,F4,capacidad,80.0,2,5
FAW,F4,seguridad,33.3,2,3
FAW,F4,tecnologia,33.3,2,6
FAW,F4,amenidades,0.0,2,5
FAW,F4,ev,100.0,2,5
FAW,F5,motor,66.7,4,9
FAW,F5,dimensiones,90.0,4,10
FAW,F5,capacidad,80.0,4,5
FAW,F5,seguridad,33.3,4,3
FAW,F5,tecnologia,33.3,4,6
FAW,F5,amenidades,0.0,4,5
FAW,F5,ev,100.0,4,5
FERRARI,360,motor,66.7,17,9
FERRARI,360,dimensiones,90.0,17,10
FERRARI,360,capacidad,80.0,17,5
FERRARI,360,seguridad,33.3,17,3
FERRARI,360,tecnologia,33.3,17,6
FERRARI,360,amenidades,0.0,17,5
FERRARI,360,ev,100.0,17,5
FERRARI,456M,motor,66.7,6,9
FERRARI,456M,dimensiones,90.0,6,10
FERRARI,456M,capacidad,80.0,6,5
FERRARI,456M,seguridad,33.3,6,3
FERRARI,456M,tecnologia,33.3,6,6
FERRARI,456M,amenidades,0.0,6,5
FERRARI,456M,ev,100.0,6,5
FERRARI,458,motor,66.7,2,9
FERRARI,458,dimensiones,90.0,2,10
FERRARI,458,capacidad,80.0,2,5
FERRARI,458,seguridad,33.3,2,3
FERRARI,458,tecnologia,33.3,2,6
FERRARI,458,amenidades,0.0,2,5
FERRARI,458,ev,100.0,2,5
FERRARI,550 MARANELLO,motor,66.7,5,9
FERRARI,550 MARANELLO,dimensiones,90.0,5,10
FERRARI,550 MARANELLO,capacidad,80.0,5,5
FERRARI,550 MARANELLO,seguridad,33.3,5,3
FERRARI,550 MARANELLO,tecnologia,33.3,5,6
FERRARI,550 MARANELLO,amenidades,0.0,5,5
FERRARI,550 MARANELLO,ev,100.0,5,5
FERRARI,575M MARANELLO,motor,66.7,2,9
FERRARI,575M MARANELLO,dimensiones,90.0,2,10
FERRARI,575M MARANELLO,capacidad,80.0,2,5
FERRARI,575M MARANELLO,seguridad,33.3,2,3
FERRARI,575M MARANELLO,tecnologia,33.3,2,6
FERRARI,575M MARANELLO,amenidades,0.0,2,5
FERRARI,575M MARANELLO,ev,100.0,2,5
FERRARI,599,motor,66.7,6,9
FERRARI,599,dimensiones,90.0,6,10
FERRARI,599,capacidad,80.0,6,5
FERRARI,599,seguridad,33.3,6,3
FERRARI,599,tecnologia,33.3,6,6
FERRARI,599,amenidades,0.0,6,5
FERRARI,599,ev,100.0,6,5
FERRARI,612,motor,66.7,7,9
FERRARI,612,dimensiones,90.0,7,10
FERRARI,612,capacidad,80.0,7,5
FERRARI,612,seguridad,33.3,7,3
FERRARI,612,tecnologia,33.3,7,6
FERRARI,612,amenidades,0.0,7,5
FERRARI,612,ev,100.0,7,5
FERRARI,CALIFORNIA,motor,66.7,5,9
FERRARI,CALIFORNIA,dimensiones,90.0,5,10
FERRARI,CALIFORNIA,capacidad,80.0,5,5
FERRARI,CALIFORNIA,seguridad,33.3,5,3
FERRARI,CALIFORNIA,tecnologia,33.3,5,6
FERRARI,CALIFORNIA,amenidades,0.0,5,5
FERRARI,CALIFORNIA,ev,100.0,5,5
FERRARI,ENZO,motor,66.7,1,9
FERRARI,ENZO,dimensiones,90.0,1,10
FERRARI,ENZO,capacidad,80.0,1,5
FERRARI,ENZO,seguridad,33.3,1,3
FERRARI,ENZO,tecnologia,33.3,1,6
FERRARI,ENZO,amenidades,0.0,1,5
FERRARI,ENZO,ev,100.0,1,5
FERRARI,F12,motor,66.7,2,9
FERRARI,F12,dimensiones,90.0,2,10
FERRARI,F12,capacidad,80.0,2,5
FERRARI,F12,seguridad,33.3,2,3
FERRARI,F12,tecnologia,33.3,2,6
FERRARI,F12,amenidades,0.0,2,5
FERRARI,F12,ev,100.0,2,5
FERRARI,F355,motor,66.7,14,9
FERRARI,F355,dimensiones,90.0,14,10
FERRARI,F355,capacidad,80.0,14,5
FERRARI,F355,seguridad,33.3,14,3
FERRARI,F355,tecnologia,33.3,14,6
FERRARI,F355,amenidades,0.0,14,5
FERRARI,F355,ev,100.0,14,5
FERRARI,F430,motor,66.7,10,9
FERRARI,F430,dimensiones,90.0,10,10
FERRARI,F430,capacidad,80.0,10,5
FERRARI,F430,seguridad,33.3,10,3
FERRARI,F430,tecnologia,33.3,10,6
FERRARI,F430,amenidades,0.0,10,5
FERRARI,F430,ev,100.0,10,5
FERRARI,F458,motor,66.7,4,9
FERRARI,F458,dimensiones,90.0,4,10
FERRARI,F458,capacidad,80.0,4,5
FERRARI,F458,seguridad,33.3,4,3
FERRARI,F458,tecnologia,33.3,4,6
FERRARI,F458,amenidades,0.0,4,5
FERRARI,F458,ev,100.0,4,5
FERRARI,FF,motor,66.7,4,9
FERRARI,FF,dimensiones,90.0,4,10
FERRARI,FF,capacidad,80.0,4,5
FERRARI,FF,seguridad,33.3,4,3
FERRARI,FF,tecnologia,33.3,4,6
FERRARI,FF,amenidades,0.0,4,5
FERRARI,FF,ev,100.0,4,5
FIAT,500,motor,68.4,70,9
FIAT,500,dimensiones,90.0,70,10
FIAT,500,capacidad,80.0,70,5
FIAT,500,seguridad,33.3,70,3
FIAT,500,tecnologia,33.3,70,6
FIAT,500,amenidades,0.0,70,5
FIAT,500,ev,100.0,70,5
FIAT,500L,motor,66.7,6,9
FIAT,500L,dimensiones,90.0,6,10
FIAT,500L,capacidad,80.0,6,5
FIAT,500L,seguridad,33.3,6,3
FIAT,500L,tecnologia,33.3,6,6
FIAT,500L,amenidades,0.0,6,5
FIAT,500L,ev,100.0,6,5
FIAT,500X,motor,66.7,3,9
FIAT,500X,dimensiones,90.0,3,10
FIAT,500X,capacidad,80.0,3,5
FIAT,500X,seguridad,33.3,3,3
FIAT,500X,tecnologia,33.3,3,6
FIAT,500X,amenidades,0.0,3,5
FIAT,500X,ev,100.0,3,5
FIAT,ALBEA,motor,66.7,5,9
FIAT,ALBEA,dimensiones,90.0,5,10
FIAT,ALBEA,capacidad,80.0,5,5
FIAT,ALBEA,seguridad,33.3,5,3
FIAT,ALBEA,tecnologia,33.3,5,6
FIAT,ALBEA,amenidades,0.0,5,5
FIAT,ALBEA,ev,100.0,5,5
FIAT,ARGO,motor,66.7,27,9
FIAT,ARGO,dimensiones,90.0,27,10
FIAT,ARGO,capacidad,80.0,27,5
FIAT,ARGO,seguridad,33.3,27,3
FIAT,ARGO,tecnologia,33.3,27,6
FIAT,ARGO,amenidades,0.0,27,5
FIAT,ARGO,ev,100.0,27,5
FIAT,BRAVO,motor,66.7,1,9
FIAT,BRAVO,dimensiones,90.0,1,10
FIAT,BRAVO,capacidad,80.0,1,5
FIAT,BRAVO,seguridad,33.3,1,3
FIAT,BRAVO,tecnologia,33.3,1,6
FIAT,BRAVO,amenidades,0.0,1,5
FIAT,BRAVO,ev,100.0,1,5
FIAT,DUCATO,motor,66.7,63,9
FIAT,DUCATO,dimensiones,90.0,63,10
FIAT,DUCATO,capacidad,80.0,63,5
FIAT,DUCATO,seguridad,33.3,63,3
FIAT,DUCATO,tecnologia,33.3,63,6
FIAT,DUCATO,amenidades,0.0,63,5
FIAT,DUCATO,ev,100.0,63,5
FIAT,FASTBACK,motor,66.7,4,9
FIAT,FASTBACK,dimensiones,90.0,4,10
FIAT,FASTBACK,capacidad,80.0,4,5
FIAT,FASTBACK,seguridad,33.3,4,3
FIAT,FASTBACK,tecnologia,33.3,4,6
FIAT,FASTBACK,amenidades,0.0,4,5
FIAT,FASTBACK,ev,100.0,4,5
FIAT,GRANDE PUNTO,motor,66.7,12,9
FIAT,GRANDE PUNTO,dimensiones,90.0,12,10
FIAT,GRANDE PUNTO,capacidad,80.0,12,5
FIAT,GRANDE PUNTO,seguridad,33.3,12,3
FIAT,GRANDE PUNTO,tecnologia,33.3,12,6
FIAT,GRANDE PUNTO,amenidades,0.0,12,5
FIAT,GRANDE PUNTO,ev,100.0,12,5
FIAT,IDEA,motor,66.7,6,9
FIAT,IDEA,dimensiones,90.0,6,10
FIAT,IDEA,capacidad,80.0,6,5
FIAT,IDEA,seguridad,33.3,6,3
FIAT,IDEA,tecnologia,33.3,6,6
FIAT,IDEA,amenidades,0.0,6,5
FIAT,IDEA,ev,100.0,6,5
FIAT,LINEA,motor,66.7,1,9
FIAT,LINEA,dimensiones,90.0,1,10
FIAT,LINEA,capacidad,80.0,1,5
FIAT,LINEA,seguridad,33.3,1,3
FIAT,LINEA,tecnologia,33.3,1,6
FIAT,LINEA,amenidades,0.0,1,5
FIAT,LINEA,ev,100.0,1,5
FIAT,MOBI,motor,66.7,21,9
FIAT,MOBI,dimensiones,90.0,21,10
FIAT,MOBI,capacidad,80.0,21,5
FIAT,MOBI,seguridad,33.3,21,3
FIAT,MOBI,tecnologia,33.3,21,6
FIAT,MOBI,amenidades,0.0,21,5
FIAT,MOBI,ev,100.0,21,5
FIAT,PALIO,motor,66.7,57,9
FIAT,PALIO,dimensiones,90.0,57,10
FIAT,PALIO,capacidad,80.0,57,5
FIAT,PALIO,seguridad,33.3,57,3
FIAT,PALIO,tecnologia,33.3,57,6
FIAT,PALIO,amenidades,0.0,57,5
FIAT,PALIO,ev,100.0,57,5
FIAT,PANDA,motor,66.7,12,9
FIAT,PANDA,dimensiones,90.0,12,10
FIAT,PANDA,capacidad,80.0,12,5
FIAT,PANDA,seguridad,33.3,12,3
FIAT,PANDA,tecnologia,33.3,12,6
FIAT,PANDA,amenidades,0.0,12,5
FIAT,PANDA,ev,100.0,12,5
FIAT,PULSE,motor,66.7,11,9
FIAT,PULSE,dimensiones,90.0,11,10
FIAT,PULSE,capacidad,80.0,11,5
FIAT,PULSE,seguridad,33.3,11,3
FIAT,PULSE,tecnologia,33.3,11,6
FIAT,PULSE,amenidades,0.0,11,5
FIAT,PULSE,ev,100.0,11,5
FIAT,PUNTO,motor,66.7,1,9
FIAT,PUNTO,dimensiones,90.0,1,10
FIAT,PUNTO,capacidad,80.0,1,5
FIAT,PUNTO,seguridad,33.3,1,3
FIAT,PUNTO,tecnologia,33.3,1,6
FIAT,PUNTO,amenidades,0.0,1,5
FIAT,PUNTO,ev,100.0,1,5
FIAT,STILO,motor,66.7,1,9
FIAT,STILO,dimensiones,90.0,1,10
FIAT,STILO,capacidad,80.0,1,5
FIAT,STILO,seguridad,33.3,1,3
FIAT,STILO,tecnologia,33.3,1,6
FIAT,STILO,amenidades,0.0,1,5
FIAT,STILO,ev,100.0,1,5
FIAT,STRADA,motor,67.2,21,9
FIAT,STRADA,dimensiones,90.0,21,10
FIAT,STRADA,capacidad,80.0,21,5
FIAT,STRADA,seguridad,33.3,21,3
FIAT,STRADA,tecnologia,33.3,21,6
FIAT,STRADA,amenidades,0.0,21,5
FIAT,STRADA,ev,100.0,21,5
FIAT,UNO,motor,67.2,22,9
FIAT,UNO,dimensiones,90.5,22,10
FIAT,UNO,capacidad,80.0,22,5
FIAT,UNO,seguridad,33.3,22,3
FIAT,UNO,tecnologia,33.3,22,6
FIAT,UNO,amenidades,0.0,22,5
FIAT,UNO,ev,100.0,22,5
FORD,AEROSTAR,motor,66.7,1,9
FORD,AEROSTAR,dimensiones,90.0,1,10
FORD,AEROSTAR,capacidad,80.0,1,5
FORD,AEROSTAR,seguridad,33.3,1,3
FORD,AEROSTAR,tecnologia,33.3,1,6
FORD,AEROSTAR,amenidades,0.0,1,5
FORD,AEROSTAR,ev,100.0,1,5
FORD,BRONCO,motor,66.7,28,9
FORD,BRONCO,dimensiones,90.0,28,10
FORD,BRONCO,capacidad,80.0,28,5
FORD,BRONCO,seguridad,33.3,28,3
FORD,BRONCO,tecnologia,33.3,28,6
FORD,BRONCO,amenidades,0.0,28,5
FORD,BRONCO,ev,100.0,28,5
FORD,BRONCO SPORT,motor,66.7,17,9
FORD,BRONCO SPORT,dimensiones,90.0,17,10
FORD,BRONCO SPORT,capacidad,80.0,17,5
FORD,BRONCO SPORT,seguridad,33.3,17,3
FORD,BRONCO SPORT,tecnologia,33.3,17,6
FORD,BRONCO SPORT,amenidades,0.0,17,5
FORD,BRONCO SPORT,ev,100.0,17,5
FORD,CLUB WAGON,motor,67.2,22,9
FORD,CLUB WAGON,dimensiones,90.0,22,10
FORD,CLUB WAGON,capacidad,80.0,22,5
FORD,CLUB WAGON,seguridad,33.3,22,3
FORD,CLUB WAGON,tecnologia,33.3,22,6
FORD,CLUB WAGON,amenidades,0.0,22,5
FORD,CLUB WAGON,ev,100.0,22,5
FORD,CONTOUR,motor,66.7,24,9
FORD,CONTOUR,dimensiones,90.0,24,10
FORD,CONTOUR,capacidad,80.0,24,5
FORD,CONTOUR,seguridad,33.3,24,3
FORD,CONTOUR,tecnologia,33.3,24,6
FORD,CONTOUR,amenidades,0.0,24,5
FORD,CONTOUR,ev,100.0,24,5
FORD,COUGAR,motor,66.7,5,9
FORD,COUGAR,dimensiones,90.0,5,10
FORD,COUGAR,capacidad,80.0,5,5
FORD,COUGAR,seguridad,33.3,5,3
FORD,COUGAR,tecnologia,33.3,5,6
FORD,COUGAR,amenidades,0.0,5,5
FORD,COUGAR,ev,100.0,5,5
FORD,COURIER,motor,66.7,36,9
FORD,COURIER,dimensiones,90.0,36,10
FORD,COURIER,capacidad,80.0,36,5
FORD,COURIER,seguridad,33.3,36,3
FORD,COURIER,tecnologia,33.3,36,6
FORD,COURIER,amenidades,0.0,36,5
FORD,COURIER,ev,100.0,36,5
FORD,CROWN VICTORIA,motor,66.7,1,9
FORD,CROWN VICTORIA,dimensiones,90.0,1,10
FORD,CROWN VICTORIA,capacidad,80.0,1,5
FORD,CROWN VICTORIA,seguridad,33.3,1,3
FORD,CROWN VICTORIA,tecnologia,33.3,1,6
FORD,CROWN VICTORIA,amenidades,0.0,1,5
FORD,CROWN VICTORIA,ev,100.0,1,5
FORD,E-TRANSIT,motor,66.7,15,9
FORD,E-TRANSIT,dimensiones,90.0,15,10
FORD,E-TRANSIT,capacidad,80.0,15,5
FORD,E-TRANSIT,seguridad,33.3,15,3
FORD,E-TRANSIT,tecnologia,33.3,15,6
FORD,E-TRANSIT,amenidades,0.0,15,5
FORD,E-TRANSIT,ev,100.0,15,5
FORD,ECONOLINE,motor,67.5,28,9
FORD,ECONOLINE,dimensiones,90.7,28,10
FORD,ECONOLINE,capacidad,80.0,28,5
FORD,ECONOLINE,seguridad,33.3,28,3
FORD,ECONOLINE,tecnologia,33.3,28,6
FORD,ECONOLINE,amenidades,0.0,28,5
FORD,ECONOLINE,ev,100.0,28,5
FORD,ECONOLINE E150,motor,66.7,9,9
FORD,ECONOLINE E150,dimensiones,90.0,9,10
FORD,ECONOLINE E150,capacidad,80.0,9,5
FORD,ECONOLINE E150,seguridad,33.3,9,3
FORD,ECONOLINE E150,tecnologia,33.3,9,6
FORD,ECONOLINE E150,amenidades,0.0,9,5
FORD,ECONOLINE E150,ev,100.0,9,5
FORD,ECONOLINE E350,motor,66.7,7,9
FORD,ECONOLINE E350,dimensiones,90.0,7,10
FORD,ECONOLINE E350,capacidad,80.0,7,5
FORD,ECONOLINE E350,seguridad,33.3,7,3
FORD,ECONOLINE E350,tecnologia,33.3,7,6
FORD,ECONOLINE E350,amenidades,0.0,7,5
FORD,ECONOLINE E350,ev,100.0,7,5
FORD,ECONOLINE VAN,motor,66.7,27,9
FORD,ECONOLINE VAN,dimensiones,90.0,27,10
FORD,ECONOLINE VAN,capacidad,80.0,27,5
FORD,ECONOLINE VAN,seguridad,33.3,27,3
FORD,ECONOLINE VAN,tecnologia,33.3,27,6
FORD,ECONOLINE VAN,amenidades,0.0,27,5
FORD,ECONOLINE VAN,ev,100.0,27,5
FORD,ECONOLINE WAGON,motor,66.7,24,9
FORD,ECONOLINE WAGON,dimensiones,90.0,24,10
FORD,ECONOLINE WAGON,capacidad,80.0,24,5
FORD,ECONOLINE WAGON,seguridad,33.3,24,3
FORD,ECONOLINE WAGON,tecnologia,33.3,24,6
FORD,ECONOLINE WAGON,amenidades,0.0,24,5
FORD,ECONOLINE WAGON,ev,100.0,24,5
FORD,ECOSPORT,motor,66.7,58,9
FORD,ECOSPORT,dimensiones,90.0,58,10
FORD,ECOSPORT,capacidad,80.0,58,5
FORD,ECOSPORT,seguridad,33.3,58,3
FORD,ECOSPORT,tecnologia,33.3,58,6
FORD,ECOSPORT,amenidades,0.0,58,5
FORD,ECOSPORT,ev,100.0,58,5
FORD,EDGE,motor,66.7,55,9
FORD,EDGE,dimensiones,90.0,55,10
FORD,EDGE,capacidad,80.0,55,5
FORD,EDGE,seguridad,33.3,55,3
FORD,EDGE,tecnologia,33.3,55,6
FORD,EDGE,amenidades,0.0,55,5
FORD,EDGE,ev,100.0,55,5
FORD,ESCAPE,motor,66.7,121,9
FORD,ESCAPE,dimensiones,90.0,121,10
FORD,ESCAPE,capacidad,80.0,121,5
FORD,ESCAPE,seguridad,33.3,121,3
FORD,ESCAPE,tecnologia,33.3,121,6
FORD,ESCAPE,amenidades,0.0,121,5
FORD,ESCAPE,ev,100.0,121,5
FORD,ESCORT,motor,66.7,46,9
FORD,ESCORT,dimensiones,90.0,46,10
FORD,ESCORT,capacidad,80.0,46,5
FORD,ESCORT,seguridad,33.3,46,3
FORD,ESCORT,tecnologia,33.3,46,6
FORD,ESCORT,amenidades,0.0,46,5
FORD,ESCORT,ev,100.0,46,5
FORD,EXCURSION,motor,66.7,5,9
FORD,EXCURSION,dimensiones,90.0,5,10
FORD,EXCURSION,capacidad,80.0,5,5
FORD,EXCURSION,seguridad,33.3,5,3
FORD,EXCURSION,tecnologia,33.3,5,6
FORD,EXCURSION,amenidades,0.0,5,5
FORD,EXCURSION,ev,100.0,5,5
FORD,EXPEDITION,motor,66.8,127,9
FORD,EXPEDITION,dimensiones,90.1,127,10
FORD,EXPEDITION,capacidad,80.0,127,5
FORD,EXPEDITION,seguridad,33.3,127,3
FORD,EXPEDITION,tecnologia,33.3,127,6
FORD,EXPEDITION,amenidades,0.0,127,5
FORD,EXPEDITION,ev,100.0,127,5
FORD,EXPLORER,motor,67.0,184,9
FORD,EXPLORER,dimensiones,90.1,184,10
FORD,EXPLORER,capacidad,80.0,184,5
FORD,EXPLORER,seguridad,33.3,184,3
FORD,EXPLORER,tecnologia,33.3,184,6
FORD,EXPLORER,amenidades,0.0,184,5
FORD,EXPLORER,ev,100.0,184,5
FORD,EXPLORER SPORT TRAC,motor,66.7,4,9
FORD,EXPLORER SPORT TRAC,dimensiones,90.0,4,10
FORD,EXPLORER SPORT TRAC,capacidad,80.0,4,5
FORD,EXPLORER SPORT TRAC,seguridad,33.3,4,3
